Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Mazda,3,2015,Other,White,Standard,1.6,Gas,Automatic,74000,Jeddah,27000,False
Toyota,Corolla,2015,Saudi,White,Semi Full,1.6,Gas,Automatic,84000,Dammam,42000,False
Chevrolet,Malibu,2018,Saudi,Black,Semi Full,2.5,Gas,Automatic,56500,Qassim,68000,False
Nissan,Sunny,2018,Saudi,White,Standard,1.5,Gas,Automatic,43000,Riyadh,30000,False
Lexus,ES,2014,Saudi,Brown,Full,3.5,Gas,Automatic,230000,Jubail,82000,False
Ford,Taurus,2013,Unknown,White,Standard,3.5,Gas,Automatic,200000,Riyadh,0,True
Ford,Taurus,2015,Unknown,Black,Standard,3.5,Gas,Automatic,198000,Riyadh,0,True
Honda,Odyssey,2015,Unknown,White,Semi Full,3.5,Gas,Automatic,196000,Jubail,0,True
Chevrolet,Tahoe,2008,Unknown,Black,Semi Full,5.3,Gas,Automatic,247000,Al-Ahsa,42500,False
Mazda,CX9,2012,Unknown,Black,Full,2.5,Gas,Automatic,377836,Abha,0,True
Porsche,Cayenne Turbo,2008,Other,Silver,Full,4.8,Gas,Automatic,152750,Riyadh,50000,False
Ford,Explorer,2014,Saudi,Navy,Standard,3.6,Gas,Automatic,209500,Riyadh,56000,False
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,45370,Dammam,49000,False
Toyota,Prado,2006,Saudi,White,Semi Full,4.0,Gas,Manual,600000,Jazan,33000,False
Classic,Mini Cooper,1972,Other,Another Color,Full,1.3,Gas,Manual,1000,Dammam,42000,False
Toyota,Innova,2014,Saudi,White,Semi Full,2.7,Gas,Automatic,214000,Riyadh,0,True
Hyundai,Azera,2019,Saudi,Black,Standard,3.3,Gas,Automatic,91000,Riyadh,77000,False
Toyota,Avalon,2021,Saudi,White,Full,3.5,Gas,Automatic,100,Arar,185000,False
Mazda,CX9,2015,Saudi,Brown,Full,1.9,Gas,Automatic,274000,Riyadh,66000,False
Lincoln,Continental GT,2020,Saudi,Grey,Semi Full,3.7,Gas,Automatic,3500,Dammam,250000,False
Toyota,Furniture,2010,Gulf Arabic,Green,Semi Full,2.7,Gas,Manual,200000,Makkah,36000,False
Hyundai,H1,2018,Saudi,Silver,Full,2.4,Gas,Automatic,74000,Dammam,77000,False
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,112000,Dammam,39500,False
GMC,Acadia,2016,Saudi,White,Standard,3.6,Gas,Automatic,108000,Dammam,60000,False
Hyundai,H1,2013,Saudi,White,Standard,2.5,Gas,Automatic,100000,Sakaka,0,True
Hyundai,H1,2016,Saudi,Grey,Semi Full,2.4,Gas,Automatic,155,Riyadh,47000,False
Nissan,Z350,2006,Saudi,Golden,Semi Full,3.5,Gas,Automatic,105342,Dammam,50000,False
Honda,Accord,2016,Saudi,White,Full,3.5,Gas,Automatic,89000,Riyadh,80000,False
Cadillac,Escalade,2011,Saudi,White,Full,6.2,Gas,Automatic,270373,Riyadh,0,True
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,33700,Riyadh,0,True
Toyota,Land Cruiser,2015,Saudi,White,Semi Full,4.6,Gas,Automatic,316000,Riyadh,0,True
Honda,Civic,2008,Gulf Arabic,Black,Standard,1.6,Gas,Automatic,293000,Jazan,0,True
Mitsubishi,Pajero,2014,Other,Silver,Full,3.5,Gas,Automatic,200000,Qassim,39000,False
Toyota,Furniture,2017,Saudi,Silver,Full,2.7,Gas,Automatic,236000,Riyadh,75000,False
Ford,Mustang,2015,Other,White,Full,5.0,Gas,Manual,111000,Makkah,92999,False
Kia,Carnival,2016,Saudi,White,Semi Full,3.3,Gas,Automatic,160000,Jeddah,60000,False
Ford,Expedition,2013,Saudi,Black,Semi Full,5.4,Gas,Automatic,187000,Al-Ahsa,60000,False
Nissan,Sentra,2015,Saudi,Grey,Standard,1.6,Gas,Automatic,180000,Sakaka,0,True
Other,Other,2019,Saudi,Brown,Full,1.0,Gas,Manual,4000,Jeddah,39000,False
Chrysler,S300,2014,Saudi,White,Full,3.6,Gas,Automatic,94000,Jeddah,0,True
Nissan,Patrol,1999,Saudi,Another Color,Full,4.5,Gas,Manual,300,Tabouk,0,True
Dodge,Nitro,2011,Saudi,Silver,Full,3.7,Gas,Automatic,230000,Riyadh,17000,False
Toyota,Hilux,2014,Gulf Arabic,White,Full,2.4,Gas,Manual,230000,Riyadh,61000,False
Toyota,Camry,2010,Gulf Arabic,Brown,Full,1.8,Gas,Manual,370,Tabouk,25000,False
Chevrolet,Cruze,2011,Saudi,Black,Semi Full,1.8,Gas,Automatic,10000,Jeddah,0,True
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,87000,Dammam,50000,False
Hyundai,Azera,2015,Other,Black,Full,4.3,Diesel,Automatic,81000,Hafar Al-Batin,0,True
Hyundai,Tucson,2017,Other,Grey,Full,5.3,Diesel,Automatic,65000,Hafar Al-Batin,0,True
Kia,Sportage,2016,Other,Silver,Semi Full,5.7,Diesel,Automatic,77000,Hafar Al-Batin,0,True
Chevrolet,Kaptiva,2008,Gulf Arabic,Another Color,Standard,2.0,Gas,Automatic,300000,Jeddah,0,True
Dodge,Charger,2021,Gulf Arabic,Grey,Standard,3.5,Gas,Automatic,1700,Makkah,110000,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,94000,Abha,0,True
Peugeot,301,2014,Saudi,White,Standard,1.6,Gas,Automatic,170000,Jubail,18500,False
Toyota,Land Cruiser,2014,Saudi,White,Full,9.0,Gas,Automatic,360,Dammam,0,True
Ford,Victoria,2009,Saudi,White,Standard,4.6,Gas,Automatic,141000,Riyadh,0,True
Changan,CS95,2020,Saudi,Brown,Semi Full,2.0,Gas,Automatic,22058,Dammam,0,True
Nissan,Navara,2015,Saudi,White,Full,2.5,Gas,Automatic,129000,Jeddah,40000,False
Hyundai,Accent,2011,Saudi,Grey,Standard,1.6,Gas,Manual,317135,Riyadh,0,True
Ford,Victoria,2008,Saudi,Golden,Standard,4.6,Gas,Automatic,21000,Riyadh,13000,False
Chevrolet,Camaro,2014,Other,Black,Full,3.6,Gas,Automatic,182,Aseer,0,True
Audi,A3,2016,Saudi,Red,Semi Full,2.0,Gas,Automatic,70000,Riyadh,68000,False
Mitsubishi,Pajero,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,157,Riyadh,0,True
Lexus,LX,2020,Gulf Arabic,White,Full,5.7,Gas,Automatic,105,Riyadh,425000,False
BMW,The 7,2003,Saudi,Brown,Full,2.0,Gas,Automatic,106000,Abha,34000,False
GMC,Sierra,2016,Saudi,Red,Semi Full,5.3,Gas,Automatic,205000,Riyadh,98000,False
Chevrolet,Abeka,2007,Saudi,Another Color,Full,4.3,Gas,Automatic,168000,Riyadh,0,True
Nissan,KICKS,2017,Saudi,White,Semi Full,1.6,Gas,Automatic,68000,Riyadh,54000,False
Chevrolet,Impala,2014,Saudi,Navy,Standard,3.6,Gas,Automatic,155000,Riyadh,40000,False
Ford,Mustang,2019,Other,Red,Full,2.3,Gas,Automatic,86000,Jeddah,125000,False
Victory Auto,Van R,2017,Saudi,Golden,Full,1.2,Gas,Manual,1500,Hafar Al-Batin,31000,False
Kia,Optima,2015,Saudi,Red,Standard,2.4,Gas,Automatic,100000,Riyadh,37000,False
Lexus,NX,2020,Other,Silver,Full,2.0,Gas,Automatic,11000,Riyadh,0,True
Toyota,Land Cruiser,2011,Saudi,White,Full,4.6,Gas,Automatic,79000,Riyadh,145000,False
Lexus,LS,2018,Gulf Arabic,Grey,Semi Full,4.6,Gas,Automatic,23000,Al-Ahsa,265000,False
Toyota,FJ,2008,Saudi,White,Semi Full,4.0,Gas,Automatic,512000,Riyadh,40000,False
Toyota,Land Cruiser Pickup,2020,Saudi,White,Semi Full,6.0,Gas,Manual,36000,Riyadh,0,True
Hyundai,Accent,2020,Saudi,Silver,Standard,1.4,Gas,Automatic,26500,Riyadh,0,True
Toyota,Hiace,2015,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,23000,Riyadh,49000,False
Nissan,Altima,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,40000,Riyadh,67000,False
Hyundai,Accent,2017,Saudi,White,Standard,1.6,Gas,Automatic,169700,Dammam,30000,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,56000,Dammam,40000,False
Toyota,Hiace,2015,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,200000,Riyadh,47000,False
Toyota,Hiace,2016,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,168000,Riyadh,47000,False
Chrysler,C300,2008,Saudi,Blue,Full,5.7,Gas,Automatic,390000,Riyadh,25000,False
Nissan,Datsun,2016,Saudi,White,Standard,2.4,Gas,Manual,110014,Jeddah,0,True
Hyundai,Tucson,2016,Saudi,Grey,Standard,2.0,Gas,Automatic,155000,Dammam,45000,False
Chevrolet,Tahoe,2016,Saudi,Another Color,Standard,5.3,Gas,Automatic,124000,Dammam,120000,False
Kia,Sportage,2016,Saudi,Blue,Standard,2.4,Gas,Automatic,350000,Jeddah,0,True
Toyota,Land Cruiser,2006,Gulf Arabic,White,Full,4.6,Gas,Manual,271000,Taef,0,True
Land Rover,Range Rover,2020,Saudi,Black,Full,3.0,Gas,Automatic,11500,Riyadh,510000,False
Hyundai,Senta fe,2015,Saudi,White,Semi Full,3.3,Gas,Automatic,122,Jazan,45000,False
Toyota,Prado,2016,Saudi,White,Semi Full,4.0,Gas,Automatic,191,Jazan,0,True
Ford,Taurus,2017,Saudi,Another Color,Full,3.5,Gas,Automatic,147000,Al-Medina,0,True
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,59800,Dammam,37000,False
Ford,Taurus,2017,Saudi,Silver,Standard,3.5,Gas,Automatic,61000,Dammam,63000,False
Other,Other,2006,Saudi,Oily,Standard,6.5,Diesel,Manual,81250,Riyadh,0,True
GMC,Yukon,2010,Saudi,Silver,Standard,5.3,Gas,Automatic,197289,Riyadh,0,True
Kia,Optima,2014,Saudi,Silver,Full,2.4,Gas,Automatic,200,Al-Medina,50000,False
Chevrolet,Silverado,2012,Saudi,White,Semi Full,6.0,Gas,Automatic,310,Abha,0,True
Ford,Marquis,2003,Gulf Arabic,Golden,Semi Full,8.0,Gas,Automatic,300,Abha,0,True
Toyota,Land Cruiser 70,2011,Saudi,Brown,Semi Full,4.0,Gas,Manual,330,Qassim,0,True
GMC,Yukon,2008,Saudi,Black,Full,6.2,Gas,Automatic,300,Jeddah,0,True
Hyundai,H1,2017,Saudi,Grey,Full,9.0,Gas,Automatic,145,Al-Medina,58000,False
Toyota,Land Cruiser Pickup,2004,Gulf Arabic,Another Color,Semi Full,4.5,Gas,Manual,557,Taef,0,True
BMW,The 7,2019,Gulf Arabic,White,Full,2.0,Gas,Automatic,6000,Riyadh,335000,False
Toyota,Corolla,2013,Saudi,White,Standard,1.6,Gas,Automatic,334000,Qassim,36500,False
Toyota,Camry,2016,Gulf Arabic,White,Standard,2.5,Gas,Automatic,116987,Qassim,58000,False
Ford,Expedition,2013,Saudi,Grey,Standard,5.4,Gas,Automatic,147000,Dammam,50000,False
Dodge,Durango,2020,Saudi,Silver,Full,3.6,Gas,Automatic,36500,Taef,130000,False
Mercedes,S,2012,Gulf Arabic,Brown,Semi Full,3.0,Gas,Automatic,131000,Riyadh,95000,False
Toyota,Camry,2018,Saudi,White,Full,2.5,Gas,Automatic,71000,Riyadh,0,True
Toyota,Camry,2021,Saudi,White,Full,2.5,Gas,Automatic,555,Al-Namas,119000,False
Toyota,Land Cruiser,2011,Saudi,White,Full,8.5,Gas,Automatic,500000,Al-Ahsa,0,True
Honda,Crosstour,2012,Saudi,White,Full,3.7,Gas,Automatic,240000,Jeddah,38000,False
Chevrolet,Impala,2018,Saudi,White,Semi Full,3.6,Gas,Automatic,65000,Riyadh,0,True
Toyota,Innova,2015,Saudi,White,Full,2.7,Gas,Automatic,226000,Riyadh,45000,False
Toyota,Furniture,2020,Saudi,White,Full,4.0,Gas,Automatic,16000,Riyadh,128000,False
Chrysler,C300,2018,Saudi,White,Full,5.7,Gas,Automatic,65000,Riyadh,123000,False
Ford,Fusion,2016,Gulf Arabic,Silver,Standard,2.5,Gas,Automatic,81000,Riyadh,46000,False
Honda,Accord,2016,Gulf Arabic,Golden,Semi Full,2.4,Gas,Automatic,75000,Riyadh,66000,False
Chrysler,C300,2018,Saudi,Black,Full,5.7,Gas,Automatic,70000,Riyadh,123000,False
Chevrolet,Tahoe,2017,Saudi,White,Standard,5.3,Gas,Automatic,147000,Riyadh,0,True
Lexus,ES,2019,Gulf Arabic,Black,Standard,3.5,Gas,Automatic,33000,Riyadh,150000,False
Chevrolet,Tahoe,2019,Saudi,Black,Standard,5.3,Gas,Automatic,40000,Riyadh,145000,False
Toyota,Land Cruiser,2021,Saudi,White,Semi Full,4.6,Gas,Automatic,1000,Riyadh,0,True
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,5.7,Gas,Automatic,316000,Riyadh,145000,False
Toyota,Land Cruiser 70,2015,Saudi,White,Full,4.0,Diesel,Manual,186000,Riyadh,0,True
Chevrolet,Impala,2015,Saudi,White,Standard,3.6,Gas,Automatic,119000,Riyadh,47000,False
Honda,Odyssey,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,80000,Riyadh,73000,False
Chevrolet,Suburban,2015,Saudi,Golden,Semi Full,5.3,Gas,Automatic,232000,Riyadh,0,True
GMC,Yukon,2020,Saudi,Black,Full,5.3,Gas,Automatic,1800,Riyadh,185000,False
Ford,Expedition,2016,Saudi,White,Standard,5.4,Gas,Automatic,95000,Riyadh,72000,False
Toyota,Hiace,2016,Saudi,White,Standard,2.7,Gas,Manual,96000,Riyadh,65000,False
Honda,Accord,2016,Gulf Arabic,Grey,Semi Full,2.4,Gas,Automatic,106000,Riyadh,66000,False
Chevrolet,Suburban,2015,Saudi,White,Semi Full,5.3,Gas,Automatic,218000,Riyadh,0,True
Toyota,Innova,2020,Saudi,Grey,Standard,2.7,Gas,Automatic,74000,Riyadh,75000,False
Chevrolet,Impala,2019,Saudi,Silver,Semi Full,3.6,Gas,Automatic,107000,Riyadh,73000,False
Toyota,Land Cruiser,2011,Saudi,White,Full,4.6,Gas,Automatic,79000,Riyadh,0,True
Chevrolet,Tahoe,2016,Saudi,White,Semi Full,5.3,Gas,Automatic,162000,Riyadh,0,True
Toyota,FJ,2016,Saudi,Black,Semi Full,4.0,Gas,Automatic,381000,Riyadh,88000,False
Kia,Cerato,2016,Saudi,White,Standard,1.6,Gas,Automatic,50000,Riyadh,29000,False
Ford,Expedition,2016,Saudi,White,Standard,5.4,Gas,Automatic,120000,Riyadh,72000,False
Toyota,Furniture,2020,Saudi,White,Full,4.0,Gas,Automatic,18000,Riyadh,128000,False
Honda,Accord,2016,Gulf Arabic,Red,Semi Full,2.4,Gas,Automatic,83000,Riyadh,66000,False
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,44000,Riyadh,78000,False
Chevrolet,Impala,2018,Saudi,Silver,Semi Full,3.6,Gas,Automatic,39000,Riyadh,0,True
Chevrolet,Cruze,2016,Saudi,White,Standard,1.8,Gas,Automatic,154000,Riyadh,25000,False
Nissan,Bus Urvan,2017,Saudi,White,Standard,2.5,Gas,Manual,104000,Riyadh,66000,False
Renault,Dokker,2016,Saudi,White,Semi Full,1.0,Gas,Manual,155000,Riyadh,20000,False
Nissan,Patrol,2015,Saudi,Grey,Standard,5.7,Gas,Automatic,190000,Riyadh,99000,False
Toyota,Hilux,2015,Saudi,White,Semi Full,4.0,Gas,Manual,170000,Hail,0,True
Nissan,Datsun,2016,Saudi,White,Full,2.4,Gas,Manual,68000,Riyadh,48000,False
Ford,Expedition,2016,Saudi,White,Semi Full,5.4,Gas,Automatic,98000,Riyadh,72000,False
Chevrolet,Tahoe,2016,Saudi,White,Semi Full,5.3,Gas,Automatic,197000,Riyadh,105000,False
Hyundai,H1,2012,Saudi,Black,Semi Full,2.4,Gas,Automatic,10700,Riyadh,0,True
Nissan,Patrol,2017,Saudi,Black,Semi Full,5.7,Gas,Automatic,93000,Riyadh,145000,False
Honda,Accord,2016,Gulf Arabic,Black,Semi Full,2.4,Gas,Automatic,68000,Riyadh,66000,False
Mazda,6,2017,Gulf Arabic,White,Standard,2.5,Gas,Automatic,70000,Riyadh,53000,False
Mazda,6,2015,Gulf Arabic,Blue,Standard,2.5,Gas,Automatic,82000,Riyadh,51000,False
Kia,Cerato,2016,Saudi,White,Standard,1.6,Gas,Automatic,47000,Riyadh,29000,False
Lexus,ES,2017,Gulf Arabic,Black,Full,3.5,Gas,Automatic,100000,Riyadh,105000,False
Toyota,Land Cruiser,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,62000,Riyadh,195000,False
Mazda,6,2012,Saudi,White,Standard,2.5,Gas,Automatic,129000,Riyadh,19000,False
Lexus,ES,2018,Gulf Arabic,Golden,Semi Full,3.5,Gas,Automatic,28000,Riyadh,122000,False
Land Rover,Range Rover,2013,Saudi,Grey,Full,3.0,Gas,Automatic,48000,Riyadh,103000,False
Toyota,Camry,2018,Saudi,Brown,Full,3.5,Gas,Automatic,80000,Riyadh,95000,False
Toyota,Hilux,2018,Saudi,White,Standard,2.7,Gas,Manual,126000,Riyadh,82000,False
Toyota,Furniture,2014,Saudi,White,Standard,2.7,Gas,Manual,182000,Dammam,50000,False
Honda,Accord,2018,Saudi,Grey,Standard,1.5,Gas,Automatic,55000,Riyadh,0,True
INFINITI,G,2007,Saudi,White,Full,6.0,Gas,Automatic,200000,Riyadh,0,True
Ford,Expedition,2013,Saudi,White,Semi Full,5.5,Gas,Automatic,169000,Riyadh,44000,False
Ford,Mustang,2015,Saudi,Grey,Semi Full,2.3,Gas,Automatic,157000,Riyadh,80000,False
Honda,Accord,2014,Saudi,White,Full,2.5,Gas,Automatic,215,Riyadh,45000,False
Toyota,Furniture,2013,Saudi,Silver,Full,2.7,Gas,Automatic,182000,Jeddah,68500,False
Honda,Accord,2016,Other,White,Standard,1.4,Gas,Automatic,233000,Dammam,48000,False
Kia,Optima,2015,Gulf Arabic,White,Standard,2.4,Gas,Automatic,71000,Riyadh,45000,False
Ford,Marquis,2010,Other,Another Color,Semi Full,5.8,Gas,Automatic,500,Qassim,20000,False
Chevrolet,Suburban,2015,Saudi,Brown,Standard,2.8,Gas,Automatic,205000,Riyadh,85000,False
Chevrolet,Tahoe,2014,Saudi,Silver,Semi Full,5.3,Gas,Automatic,255000,Riyadh,0,True
Chevrolet,Avalanche,2007,Other,Grey,Semi Full,6.5,Gas,Automatic,383,Riyadh,0,True
Suzuki,SX4,2009,Saudi,Blue,Standard,1.6,Gas,Automatic,150000,Jeddah,10000,False
Jeep,Grand Cherokee,2013,Saudi,Black,Full,5.7,Gas,Automatic,226,Aseer,45000,False
Toyota,Land Cruiser,1994,Saudi,White,Semi Full,9.0,Gas,Manual,402000,Abha,0,True
Toyota,Hiace,2013,Saudi,White,Standard,2.7,Gas,Manual,300000,Jeddah,42000,False
Ford,Expedition,2014,Saudi,Black,Standard,5.4,Gas,Automatic,170000,Riyadh,40000,False
Hyundai,Elantra,2012,Saudi,Silver,Standard,1.8,Gas,Automatic,222000,Makkah,17500,False
Chevrolet,Kaptiva,2013,Gulf Arabic,Black,Semi Full,2.4,Gas,Automatic,195000,Riyadh,0,True
Mitsubishi,Pajero,2017,Saudi,Red,Full,3.5,Gas,Automatic,54000,Jeddah,73000,False
Lexus,LX,2021,Saudi,White,Full,5.7,Gas,Automatic,457,Qassim,0,True
Toyota,Hilux,2020,Saudi,White,Semi Full,2.7,Gas,Manual,95000,Riyadh,0,True
Land Rover,Range Rover,2020,Saudi,Blue,Standard,5.0,Gas,Automatic,42000,Dammam,0,True
Toyota,Land Cruiser,2006,Other,White,Semi Full,4.7,Gas,Automatic,4000000,Riyadh,0,True
Nissan,Patrol,2020,Saudi,Golden,Standard,4.0,Gas,Automatic,25000,Riyadh,0,True
Ford,Victoria,2006,Saudi,White,Standard,4.6,Gas,Automatic,234000,Taef,22000,False
Hyundai,Accent,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,58000,Riyadh,39000,False
Hyundai,Tucson,2016,Saudi,White,Full,2.0,Gas,Automatic,170000,Riyadh,58000,False
Geely,EC7,2016,Saudi,White,Full,1.8,Gas,Automatic,42420,Taef,35000,False
Toyota,Prado,2015,Saudi,White,Semi Full,4.0,Gas,Automatic,160000,Aseer,105000,False
Ford,Taurus,2014,Saudi,Grey,Semi Full,3.5,Gas,Automatic,190000,Qassim,0,True
Hyundai,Elantra,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,57000,Riyadh,44000,False
Hyundai,Elantra,2017,Other,Silver,Standard,2.0,Diesel,Automatic,100000,Riyadh,0,True
Lexus,LX,2020,Other,Black,Full,5.7,Gas,Automatic,68000,Riyadh,0,True
Mazda,3,2016,Gulf Arabic,Grey,Standard,1.6,Gas,Automatic,165000,Dammam,45000,False
Toyota,Corolla,2018,Saudi,White,Semi Full,1.6,Gas,Automatic,43000,Riyadh,54500,False
Ford,Explorer,2010,Saudi,White,Standard,6.0,Gas,Automatic,389160,Aseer,0,True
Toyota,Hilux,2018,Saudi,White,Standard,2.7,Gas,Manual,59000,Jeddah,66000,False
Ford,Edge,2008,Other,Silver,Full,3.5,Gas,Automatic,380000,Al-Ahsa,0,True
Toyota,Land Cruiser,2021,Saudi,White,Full,4.6,Gas,Automatic,20000,Dammam,296000,False
Nissan,Datsun,2016,Saudi,White,Semi Full,2.4,Gas,Manual,87300,Dammam,53500,False
Mitsubishi,Pajero,2018,Gulf Arabic,Black,Full,3.8,Gas,Automatic,5000,Dammam,109000,False
Toyota,Land Cruiser,2014,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,189821,Aseer,0,True
Hyundai,Azera,2019,Saudi,White,Semi Full,3.5,Gas,Automatic,44271,Dammam,95000,False
Nissan,VTC,2009,Saudi,Silver,Semi Full,4.8,Gas,Automatic,660000,Dammam,0,True
Ford,Victoria,2011,Other,Black,Full,4.6,Gas,Automatic,150000,Jeddah,25000,False
Hyundai,Sonata,2013,Other,White,Full,1.6,Gas,Automatic,181000,Aseer,27000,False
Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,111000,Dammam,79000,False
Toyota,Furniture,2019,Saudi,White,Semi Full,2.4,Diesel,Automatic,25000,Riyadh,125000,False
Other,Other,2021,Other,Yellow,Semi Full,1.2,Gas,Manual,3000,Jeddah,5500,False
Toyota,Land Cruiser,2020,Saudi,White,Full,4.6,Diesel,Automatic,7000,Al-Baha,0,True
Land Rover,Range Rover,2018,Saudi,Black,Full,5.0,Gas,Automatic,44000,Jeddah,365000,False
Hyundai,Elantra,2020,Saudi,White,Semi Full,2.0,Gas,Automatic,60000,Aseer,0,True
Toyota,Avanza,2018,Saudi,White,Semi Full,1.6,Gas,Automatic,41000,Riyadh,45000,False
Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,114000,Dammam,79000,False
Kia,Optima,2015,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,220000,Hafar Al-Batin,42000,False
GMC,Yukon,2010,Saudi,Golden,Semi Full,5.3,Gas,Automatic,340000,Abha,62000,False
Ford,Taurus,2013,Saudi,Brown,Semi Full,3.5,Gas,Automatic,225000,Riyadh,0,True
Toyota,Land Cruiser,2020,Saudi,White,Standard,4.0,Gas,Automatic,29277,Riyadh,180000,False
Chevrolet,Optra,2009,Saudi,Golden,Semi Full,1.4,Gas,Manual,50000,Riyadh,0,True
Geely,X7,2017,Saudi,Black,Full,2.4,Gas,Automatic,65000,Riyadh,45000,False
Volkswagen,Tiguan,2019,Saudi,Grey,Full,2.0,Gas,Automatic,60000,Riyadh,114000,False
Lexus,LX,2015,Gulf Arabic,Black,Full,5.7,Gas,Automatic,151000,Riyadh,156500,False
Toyota,Land Cruiser,2018,Gulf Arabic,Black,Full,5.7,Gas,Automatic,42000,Riyadh,241000,False
Chevrolet,Tahoe,2016,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,168000,Riyadh,114500,False
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,15000,Riyadh,105000,False
Foton,Suvana,2017,Gulf Arabic,Silver,Full,2.7,Gas,Automatic,11000,Riyadh,43000,False
Volkswagen,Beetle,2015,Other,Black,Semi Full,1.8,Gas,Automatic,89000,Jeddah,54000,False
Dodge,Charger,2019,Saudi,Green,Full,3.6,Gas,Automatic,48000,Dammam,85000,False
Nissan,X-Trail,2016,Saudi,White,Semi Full,2.5,Gas,Automatic,142000,Aseer,46000,False
Cadillac,ATS,2016,Saudi,Black,Full,2.5,Gas,Automatic,88000,Al-Medina,70000,False
Land Rover,Range Rover,2016,Saudi,White,Full,4.0,Gas,Automatic,139000,Dammam,288000,False
Nissan,Pathfinder,2006,Other,Brown,Semi Full,4.0,Gas,Automatic,300000,Riyadh,15000,False
Toyota,Innova,2010,Saudi,White,Standard,2.7,Gas,Manual,83000,Riyadh,0,True
Hyundai,Sonata,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,183700,Jeddah,45000,False
Toyota,Camry,2017,Gulf Arabic,White,Semi Full,1.4,Gas,Automatic,107,Riyadh,0,True
Toyota,Innova,2020,Saudi,Silver,Standard,2.7,Gas,Automatic,750,Al-Medina,83000,False
Hyundai,Sonata,2020,Saudi,White,Semi Full,2.5,Gas,Automatic,23000,Riyadh,0,True
GMC,Acadia,2012,Gulf Arabic,White,Full,3.6,Gas,Automatic,220000,Riyadh,40000,False
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,106737,Jazan,75000,False
Jeep,Grand Cherokee,2018,Saudi,White,Full,3.6,Gas,Automatic,61000,Riyadh,0,True
Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,359397,Riyadh,35000,False
Toyota,FJ,2008,Saudi,Black,Full,4.0,Gas,Automatic,390000,Riyadh,52000,False
Isuzu,D-MAX,2020,Saudi,White,Full,3.0,Diesel,Automatic,37000,Qassim,125000,False
Nissan,Patrol,2018,Saudi,Black,Full,4.0,Gas,Automatic,223000,Riyadh,0,True
Ford,Focus,2005,Saudi,Blue,Standard,1.6,Gas,Automatic,19000,Riyadh,0,True
Toyota,Camry,2019,Saudi,White,Full,2.5,Hybrid,Automatic,97000,Dammam,90000,False
Ford,Other,2008,Saudi,Golden,Full,1.0,Gas,Automatic,221987,Jeddah,0,True
Toyota,Land Cruiser,2003,Saudi,White,Standard,4.6,Gas,Manual,300,Riyadh,40000,False
Hyundai,Sonata,2018,Saudi,Another Color,Standard,2.4,Gas,Automatic,100000,Riyadh,52000,False
Chevrolet,Tahoe,2012,Saudi,Brown,Standard,5.3,Gas,Automatic,170,Riyadh,0,True
Mazda,CX9,2014,Saudi,Black,Full,3.5,Gas,Automatic,195000,Jeddah,46000,False
Peugeot,Boxer,2014,Saudi,White,Full,2.8,Diesel,Manual,207000,Dammam,0,True
Honda,Odyssey,2010,Saudi,Bronze,Standard,4.6,Gas,Automatic,200000,Riyadh,22000,False
Renault,Dokker,2013,Other,White,Standard,1.6,Gas,Manual,167000,Makkah,0,True
Jeep,Liberty,2012,Saudi,Black,Full,3.7,Gas,Automatic,128000,Riyadh,25000,False
Ford,Marquis,2005,Saudi,Green,Semi Full,4.6,Gas,Automatic,2500000,Riyadh,9000,False
Toyota,Camry,2001,Other,Golden,Semi Full,2.5,Gas,Automatic,346900,Dammam,17000,False
GMC,Yukon,2012,Saudi,Brown,Semi Full,5.3,Gas,Automatic,214,Riyadh,0,True
