Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Audi,Q5,2018,Saudi,Grey,Full,2.0,Gas,Automatic,60000,Dammam,155000,False
Renault,Fluence,2016,Saudi,Silver,Semi Full,1.8,Gas,Automatic,67000,Riyadh,22000,False
Toyota,Land Cruiser,2014,Saudi,White,Full,4.6,Gas,Automatic,158000,Riyadh,0,True
Lexus,LX,2013,Other,White,Full,5.7,Gas,Automatic,98000,Dammam,200000,False
Changan,CS75,2020,Saudi,Red,Standard,1.6,Gas,Automatic,8000,Jeddah,62000,False
Toyota,Land Cruiser,2019,Gulf Arabic,White,Full,5.7,Gas,Automatic,101000,Dammam,220000,False
Honda,Accord,2018,Gulf Arabic,Grey,Full,1.5,Gas,Automatic,40804,Qassim,95000,False
Lexus,ES,2020,Saudi,Another Color,Standard,2.5,Gas,Automatic,10000,Makkah,0,True
Lexus,ES,2016,Other,Bronze,Full,3.5,Gas,Automatic,48000,Jeddah,0,True
Chevrolet,Silverado,2018,Saudi,Silver,Semi Full,5.3,Gas,Automatic,112000,Jubail,77000,False
BMW,The 7,2021,Saudi,White,Full,2.0,Gas,Automatic,2000,Makkah,450000,False
Hyundai,Kona,2020,Saudi,White,Standard,2.0,Gas,Automatic,10000,Riyadh,0,True
Ford,Explorer,2017,Other,Black,Standard,1.4,Gas,Automatic,187000,Al-Ahsa,73500,False
Isuzu,D-MAX,2020,Saudi,White,Full,2.4,Diesel,Automatic,18000,Al-Medina,0,True
Cadillac,CT4,2020,Gulf Arabic,White,Semi Full,3.7,Gas,Automatic,100,Jeddah,159000,False
Renault,Fluence,2014,Saudi,Silver,Semi Full,1.6,Gas,Automatic,135000,Riyadh,18000,False
Jeep,Grand Cherokee,2014,Gulf Arabic,Grey,Full,5.7,Gas,Automatic,76300,Riyadh,85000,False
Ford,Taurus,2015,Other,White,Full,3.1,Gas,Automatic,96000,Dammam,81000,False
Ford,Taurus,2017,Saudi,Grey,Standard,3.5,Gas,Automatic,123000,Dammam,69000,False
Mazda,6,2017,Gulf Arabic,White,Standard,2.5,Gas,Automatic,48004,Riyadh,55000,False
Kia,Sorento,2015,Saudi,Brown,Standard,3.3,Gas,Automatic,94283,Riyadh,55500,False
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,67610,Riyadh,55500,False
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,64788,Riyadh,55500,False
Ford,Flex,2014,Saudi,Brown,Semi Full,3.5,Gas,Automatic,180000,Dammam,47000,False
Ford,Taurus,2015,Other,Red,Full,3.5,Gas,Automatic,122000,Dammam,69000,False
Honda,Odyssey,2016,Saudi,Black,Semi Full,3.5,Gas,Automatic,71000,Dammam,63000,False
Ford,Taurus,2016,Other,White,Full,3.5,Gas,Automatic,72000,Dammam,75000,False
Ford,Taurus,2016,Other,Another Color,Full,3.5,Gas,Automatic,123000,Dammam,77000,False
Ford,Mustang,2016,Gulf Arabic,Silver,Full,3.7,Gas,Automatic,240000,Dammam,89000,False
Chevrolet,Traverse,2016,Other,White,Full,3.4,Gas,Automatic,154000,Dammam,79000,False
Mazda,CX9,2017,Other,Grey,Full,3.0,Gas,Automatic,93000,Dammam,111000,False
Kia,Cerato,2016,Saudi,Black,Standard,1.6,Gas,Automatic,114000,Dammam,34000,False
GMC,Yukon,2014,Saudi,Black,Full,5.3,Gas,Automatic,242000,Dammam,73000,False
GMC,Sierra,2017,Saudi,Silver,Full,5.3,Gas,Automatic,174000,Dammam,99000,False
Chevrolet,Malibu,2013,Saudi,White,Full,3.0,Gas,Automatic,231,Riyadh,0,True
Lincoln,MKX,2016,Other,White,Full,3.7,Gas,Automatic,99000,Dammam,99000,False
Lexus,ES,2017,Other,White,Full,3.0,Gas,Automatic,69000,Dammam,142000,False
Dodge,Challenger,2016,Other,Silver,Full,3.6,Gas,Automatic,160000,Dammam,89000,False
Mercedes,E,2017,Other,Grey,Full,2.0,Gas,Automatic,66000,Dammam,162000,False
Dodge,Charger,2016,Other,Red,Full,3.6,Gas,Automatic,100000,Dammam,99000,False
Mercedes,C,2017,Other,White,Full,2.0,Gas,Automatic,50000,Dammam,175000,False
Lexus,ES,2019,Other,Grey,Full,3.5,Gas,Automatic,68000,Dammam,179000,False
Chevrolet,Malibu,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,176000,Dammam,49000,False
Nissan,Sunny,2016,Saudi,White,Standard,1.5,Gas,Automatic,130000,Dammam,25000,False
GMC,Yukon,2016,Other,White,Full,5.3,Gas,Automatic,213000,Dammam,146000,False
Hyundai,Creta,2019,Saudi,Blue,Standard,1.6,Gas,Automatic,24516,Riyadh,56500,False
Ford,Taurus,2013,Saudi,Silver,Standard,3.5,Gas,Automatic,87108,Riyadh,56500,False
Toyota,Corolla,2020,Saudi,Grey,Standard,1.6,Gas,Automatic,67839,Jeddah,56500,False
Toyota,Camry,2015,Saudi,Black,Standard,2.5,Gas,Automatic,130020,Riyadh,56500,False
Ford,Taurus,2016,Other,White,Semi Full,3.5,Gas,Automatic,114000,Dammam,75000,False
Ford,Mustang,2016,Other,Red,Full,3.7,Gas,Automatic,103000,Dammam,94000,False
Ford,Taurus,2018,Other,White,Semi Full,3.5,Gas,Automatic,75000,Dammam,96000,False
Mercedes,GLC,2017,Other,White,Full,2.0,Gas,Automatic,92000,Dammam,173000,False
Hyundai,Senta fe,2015,Gulf Arabic,Grey,Semi Full,1.6,Gas,Automatic,158000,Dammam,54000,False
Hyundai,Accent,2017,Saudi,Silver,Standard,1.4,Gas,Automatic,181000,Dammam,29000,False
Chevrolet,Suburban,2016,Other,Bronze,Full,5.3,Gas,Automatic,192000,Dammam,143000,False
Chevrolet,Suburban,2017,Other,Bronze,Full,5.3,Gas,Automatic,133000,Dammam,159000,False
Ford,Taurus,2019,Other,Red,Semi Full,3.5,Gas,Automatic,108000,Dammam,97000,False
Chevrolet,Impala,2015,Other,Silver,Full,3.6,Gas,Automatic,106000,Dammam,79000,False
Mazda,3,2017,Gulf Arabic,Grey,Full,1.6,Gas,Automatic,92000,Dammam,59000,False
Toyota,Camry,2017,Saudi,White,Standard,2.5,Gas,Automatic,125000,Dammam,66000,False
Toyota,Prado,2018,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,79000,Dammam,139000,False
Kia,Carnival,2016,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,85000,Dammam,62000,False
Isuzu,D-MAX,2020,Saudi,White,Full,3.0,Diesel,Automatic,2700,Aseer,0,True
Ford,Mustang,2016,Other,Red,Full,2.3,Gas,Automatic,84000,Dammam,97000,False
Toyota,Land Cruiser,2013,Saudi,White,Full,4.6,Gas,Automatic,101000,Aseer,150000,False
Kia,Cerato,2014,Saudi,White,Standard,1.6,Gas,Automatic,155000,Riyadh,21000,False
Chevrolet,Caprice,2004,Other,Silver,Full,6.0,Gas,Automatic,400,Dammam,0,True
Lincoln,Navigator,2015,Gulf Arabic,Black,Full,3.7,Gas,Automatic,80000,Dammam,110000,False
Lincoln,Navigator,2016,Saudi,Brown,Full,3.7,Gas,Automatic,79000,Dammam,115000,False
Toyota,Corolla,2019,Saudi,Silver,Standard,1.6,Gas,Automatic,52443,Riyadh,56500,False
Hyundai,Azera,2018,Saudi,Blue,Standard,3.5,Gas,Automatic,98530,Riyadh,56500,False
Hyundai,Senta fe,2014,Saudi,Black,Full,3.3,Gas,Automatic,201421,Riyadh,57500,False
Toyota,Corolla,2020,Saudi,White,Standard,1.6,Gas,Automatic,109885,Jeddah,57000,False
Land Rover,Range Rover,2016,Saudi,Red,Full,5.0,Gas,Automatic,35500,Riyadh,0,True
Toyota,Land Cruiser,2019,Saudi,White,Full,3.2,Gas,Automatic,43000,Riyadh,236000,False
Geely,EC7,2014,Saudi,Brown,Full,1.4,Gas,Manual,190000,Riyadh,0,True
MG,ZS,2020,Saudi,Red,Full,1.5,Gas,Automatic,33000,Riyadh,55000,False
Toyota,Furniture,2018,Saudi,Another Color,Semi Full,2.7,Gas,Automatic,30000,Tabouk,0,True
Mitsubishi,Pajero,2016,Saudi,White,Full,3.5,Gas,Automatic,132000,Riyadh,56000,False
Ford,Expedition,2012,Saudi,White,Full,5.4,Gas,Automatic,289000,Al-Ahsa,57000,False
Kia,Carnival,2018,Saudi,White,Standard,3.3,Gas,Automatic,100000,Al-Ahsa,69000,False
Hyundai,Sonata,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,65000,Al-Ahsa,64000,False
Hyundai,Elantra,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,86000,Al-Ahsa,49000,False
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,145000,Al-Ahsa,67000,False
Mazda,6,2018,Saudi,Brown,Standard,2.5,Gas,Automatic,188000,Al-Ahsa,59000,False
GMC,Sierra,2011,Saudi,White,Standard,5.3,Gas,Automatic,272000,Al-Ahsa,41000,False
MINI,Copper,2016,Gulf Arabic,Another Color,Semi Full,2.0,Gas,Automatic,107000,Al-Ahsa,59000,False
Ford,Expedition,2016,Saudi,Grey,Standard,5.4,Gas,Automatic,172000,Al-Ahsa,76000,False
Lexus,ES,2016,Gulf Arabic,Navy,Semi Full,3.5,Gas,Automatic,200000,Hafar Al-Batin,80000,False
Mazda,6,2020,Saudi,Grey,Standard,2.5,Gas,Automatic,36000,Riyadh,0,True
Ford,Marquis,2002,Saudi,Grey,Full,4.5,Gas,Automatic,438074,Abha,10000,False
Mercedes,C,2016,Other,Silver,Full,2.0,Gas,Automatic,92000,Jeddah,120000,False
Nissan,Pathfinder,2006,Saudi,White,Full,3.5,Gas,Automatic,300,Riyadh,21000,False
Toyota,Camry,2001,Saudi,Green,Standard,1.4,Gas,Manual,300,Qassim,13500,False
Nissan,Pathfinder,2014,Saudi,White,Semi Full,3.5,Gas,Automatic,198000,Dammam,50000,False
Chevrolet,Tahoe,2008,Other,Golden,Semi Full,5.3,Gas,Automatic,450000,Riyadh,0,True
Toyota,Corolla,2013,Saudi,White,Semi Full,1.6,Gas,Automatic,296,Jazan,30000,False
Renault,Duster,2014,Other,Brown,Semi Full,2.0,Gas,Manual,135000,Riyadh,0,True
Hyundai,Sonata,2019,Saudi,White,Standard,2.4,Gas,Automatic,94000,Riyadh,58000,False
Hyundai,Sonata,2019,Saudi,Silver,Standard,2.4,Gas,Automatic,129413,Riyadh,57500,False
Mitsubishi,Pajero,2016,Saudi,White,Full,3.5,Gas,Automatic,161353,Riyadh,57500,False
Hyundai,Elantra,2020,Saudi,Grey,Standard,1.6,Gas,Automatic,20939,Riyadh,57500,False
Toyota,Camry,2012,Saudi,Silver,Standard,2.5,Gas,Automatic,211869,Al-Ahsa,0,True
Toyota,Camry,2016,Unknown,White,Standard,2.5,Gas,Automatic,254000,Riyadh,0,True
Ford,Expedition,2013,Saudi,Navy,Semi Full,5.4,Gas,Automatic,94000,Dammam,60000,False
Toyota,Camry,2016,Saudi,White,Full,4.0,Gas,Automatic,260000,Riyadh,53000,False
Ford,Expedition,2015,Unknown,Black,Semi Full,5.4,Gas,Automatic,125000,Jeddah,75000,False
Chrysler,C300,2013,Saudi,Silver,Full,5.7,Gas,Automatic,241000,Riyadh,41000,False
Chevrolet,Caprice,2009,Saudi,Black,Standard,3.5,Gas,Automatic,320000,Jeddah,27000,False
Lexus,ES,2002,Gulf Arabic,Grey,Full,3.5,Gas,Automatic,428000,Hail,0,True
Nissan,Sunny,2014,Other,Black,Standard,1.5,Gas,Automatic,156,Riyadh,0,True
Mercedes,S,1993,Other,Navy,Full,3.0,Gas,Automatic,138,Al-Jouf,22000,False
Chevrolet,Tahoe,2014,Saudi,Golden,Semi Full,5.3,Gas,Automatic,157000,Al-Jouf,68500,False
GMC,Yukon,2012,Saudi,Another Color,Standard,5.3,Gas,Automatic,65000,Makkah,80000,False
Toyota,Hilux,2016,Saudi,White,Semi Full,2.7,Gas,Automatic,211000,Makkah,66000,False
Chevrolet,Malibu,2011,Saudi,Golden,Full,3.6,Gas,Automatic,299,Jeddah,0,True
Toyota,FJ,2013,Saudi,Bronze,Standard,4.0,Gas,Automatic,260000,Riyadh,0,True
Dodge,Charger,2020,Saudi,Black,Semi Full,3.6,Gas,Automatic,21000,Riyadh,120000,False
Ford,Taurus,2010,Other,Black,Semi Full,3.5,Gas,Automatic,406593,Jeddah,19000,False
Toyota,Hilux,2018,Saudi,White,Full,2.7,Gas,Manual,122000,Najran,65000,False
BMW,X,2015,Gulf Arabic,White,Full,1.6,Gas,Automatic,72000,Riyadh,170000,False
Toyota,Land Cruiser Pickup,2015,Saudi,Brown,Semi Full,4.0,Gas,Manual,96000,Tabouk,95000,False
Toyota,FJ,2015,Gulf Arabic,White,Full,4.0,Gas,Automatic,300000,Tabouk,0,True
Ford,Explorer,2010,Saudi,Silver,Full,3.5,Gas,Automatic,250000,Jeddah,21000,False
Lexus,LX,2017,Saudi,Bronze,Full,5.7,Gas,Automatic,51000,Dammam,340000,False
Honda,Other,2009,Saudi,Orange,Full,1.0,Gas,Manual,32743,Jeddah,27500,False
Hyundai,Elantra,2020,Saudi,Grey,Standard,1.6,Gas,Automatic,24348,Riyadh,57500,False
Hyundai,Elantra,2020,Saudi,White,Standard,1.6,Gas,Automatic,16925,Riyadh,57500,False
Ford,Taurus,2013,Saudi,Silver,Standard,3.5,Gas,Automatic,53393,Riyadh,57500,False
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,31595,Riyadh,58000,False
BMW,X,2012,Other,Grey,Full,3.0,Gas,Automatic,294000,Jeddah,45000,False
Toyota,Hilux,2012,Saudi,White,Full,2.7,Gas,Manual,337681,Al-Ahsa,0,True
Audi,S5,2018,Saudi,White,Full,3.0,Gas,Automatic,79800,Dammam,160000,False
Toyota,Camry,2014,Saudi,Black,Standard,2.5,Gas,Automatic,295,Jeddah,0,True
Ford,F150,2012,Saudi,Black,Standard,3.6,Gas,Automatic,235000,Al-Medina,55000,False
Audi,A6,2016,Saudi,Another Color,Full,3.0,Gas,Automatic,77000,Jeddah,90000,False
Mercedes,S,2014,Other,Grey,Full,4.0,Gas,Automatic,29000,Dammam,260000,False
Mercedes,S,2015,Gulf Arabic,White,Full,3.0,Gas,Automatic,96500,Dammam,220000,False
Mercedes,GLC,2019,Saudi,Grey,Full,2.0,Gas,Automatic,56000,Dammam,223000,False
Land Rover,Range Rover,2014,Saudi,White,Full,5.0,Gas,Automatic,97500,Jeddah,195000,False
Nissan,Sunny,2008,Saudi,White,Standard,1.5,Gas,Manual,275000,Riyadh,10000,False
Toyota,Camry,2001,Saudi,White,Full,1.4,Gas,Manual,399000,Jubail,10000,False
GMC,Yukon,2015,Saudi,White,Full,5.8,Gas,Automatic,200000,Khobar,0,True
Toyota,Yaris,2017,Saudi,White,Standard,1.3,Gas,Automatic,100000,Makkah,27000,False
Dodge,Charger,2019,Saudi,Grey,Full,3.6,Gas,Automatic,78000,Khobar,124000,False
Hyundai,Sonata,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,344506,Jeddah,30000,False
Lexus,LX,2014,Saudi,White,Full,5.7,Gas,Automatic,342,Abha,150000,False
Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,111,Riyadh,22000,False
Hyundai,H1,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,318000,Riyadh,26000,False
Chevrolet,Caprice,2013,Saudi,Blue,Full,5.5,Gas,Automatic,184000,Riyadh,36000,False
Jeep,Grand Cherokee,2020,Saudi,White,Full,3.6,Gas,Automatic,27150,Aseer,165000,False
Nissan,Sentra,2017,Saudi,Grey,Semi Full,1.6,Gas,Automatic,55005,Jeddah,1139,False
Hyundai,H1,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,106336,Riyadh,58500,False
Geely,X7,2019,Saudi,Red,Full,2.4,Gas,Automatic,27817,Riyadh,58500,False
Geely,GS,2020,Saudi,Golden,Semi Full,1.8,Gas,Automatic,8400,Riyadh,58500,False
Hyundai,H1,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,79237,Riyadh,58500,False
Toyota,Camry,2010,Saudi,Brown,Semi Full,2.5,Gas,Automatic,4444,Dammam,0,True
GMC,Yukon,2007,Other,Red,Standard,5.3,Gas,Manual,329131,Dammam,0,True
Chevrolet,Suburban,2011,Saudi,White,Full,5.3,Gas,Automatic,282000,Riyadh,60000,False
Nissan,Patrol,2003,Saudi,White,Standard,4.0,Gas,Manual,228000,Riyadh,0,True
Ford,Taurus,2013,Saudi,Silver,Standard,1.6,Gas,Automatic,251,Riyadh,35000,False
Mercedes,S,1995,Other,Another Color,Semi Full,3.0,Gas,Automatic,115,Al-Ahsa,21000,False
Changan,CS95,2021,Saudi,Black,Full,2.0,Gas,Automatic,33000,Riyadh,0,True
Hyundai,Senta fe,2016,Other,Silver,Semi Full,2.0,Diesel,Automatic,105000,Riyadh,76000,False
Hyundai,Elantra,2016,Saudi,White,Semi Full,1.6,Gas,Automatic,110000,Qassim,0,True
Nissan,Patrol,1989,Saudi,White,Full,4.0,Gas,Manual,300000,Yanbu,0,True
Toyota,Camry,2015,Saudi,White,Full,2.5,Gas,Automatic,112506,Makkah,0,True
Mazda,3,2015,Other,Brown,Standard,1.6,Gas,Automatic,225749,Riyadh,0,True
GMC,Suburban,2004,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,111878,Al-Ahsa,15000,False
Toyota,Rush,2021,Saudi,Red,Semi Full,1.5,Gas,Automatic,9000,Khobar,59500,False
Mazda,6,2021,Saudi,Silver,Full,2.5,Gas,Automatic,14500,Jeddah,106000,False
Mazda,2,2011,Saudi,Silver,Standard,1.5,Gas,Automatic,37000,Riyadh,14000,False
Hyundai,Veloster,2013,Saudi,Orange,Full,2.0,Gas,Automatic,248000,Riyadh,25000,False
Hyundai,Sonata,2019,Saudi,Grey,Standard,2.4,Gas,Manual,3400,Al-Ahsa,58000,False
GMC,Suburban,2004,Other,Black,Full,5.3,Gas,Automatic,452800,Jazan,18000,False
Toyota,Camry,2018,Saudi,Red,Full,3.5,Gas,Automatic,24000,Riyadh,106000,False
Hyundai,Azera,2012,Gulf Arabic,White,Semi Full,3.0,Gas,Automatic,433000,Makkah,30000,False
Toyota,Cressida,1991,Saudi,White,Standard,1.4,Gas,Manual,520000,Riyadh,0,True
Daihatsu,Delta,2014,Saudi,White,Full,3.7,Gas,Manual,100,Aseer,35000,False
GMC,Suburban,1990,Saudi,Red,Full,5.3,Gas,Automatic,227,Aseer,0,True
Hyundai,Creta,2020,Saudi,White,Standard,1.6,Gas,Automatic,16576,Riyadh,59500,False
Chevrolet,Impala,2018,Saudi,Silver,Standard,3.6,Gas,Automatic,110519,Riyadh,58500,False
Hyundai,Creta,2020,Saudi,White,Standard,1.6,Gas,Automatic,13736,Riyadh,60000,False
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,28449,Riyadh,59500,False
Nissan,VTC,2009,Saudi,White,Semi Full,4.8,Gas,Manual,251000,Riyadh,60000,False
Toyota,Furniture,2021,Saudi,White,Standard,2.7,Gas,Automatic,11000,Aseer,100000,False
Toyota,Land Cruiser,2021,Saudi,White,Semi Full,4.5,Diesel,Automatic,20000,Riyadh,265000,False
Dodge,Durango,2013,Saudi,Grey,Full,5.7,Gas,Automatic,213000,Riyadh,40000,False
Nissan,Datsun,1998,Other,White,Full,2.4,Gas,Manual,650000,Riyadh,12000,False
Mazda,6,2017,Saudi,Blue,Semi Full,2.0,Gas,Automatic,207,Makkah,0,True
Toyota,Furniture,2013,Saudi,Silver,Semi Full,4.1,Gas,Automatic,285000,Aseer,55000,False
Ford,Victoria,2006,Saudi,Oily,Standard,4.6,Gas,Automatic,320000,Taef,19500,False
Lexus,IS,2016,Other,Silver,Full,3.5,Gas,Automatic,132000,Dammam,90000,False
Porsche,Cayenne,2006,Saudi,Grey,Full,3.6,Gas,Automatic,195,Jeddah,18000,False
Toyota,Camry,2004,Other,Silver,Semi Full,2.5,Gas,Manual,500,Tabouk,0,True
Mazda,CX9,2011,Other,Black,Full,2.5,Gas,Automatic,160,Al-Medina,0,True
Ford,Taurus,2019,Saudi,White,Semi Full,2.0,Gas,Automatic,89500,Jeddah,76000,False
Ford,Expedition,2014,Saudi,Another Color,Standard,5.4,Gas,Automatic,143000,Riyadh,60000,False
Honda,Odyssey,2015,Saudi,Silver,Semi Full,2.5,Gas,Automatic,296000,Jeddah,43000,False
Kia,Cerato,2017,Saudi,Grey,Standard,1.6,Gas,Automatic,20000,Riyadh,41000,False
Ford,Mustang,2015,Gulf Arabic,Silver,Full,6.0,Gas,Automatic,121000,Riyadh,85000,False
Mercedes,A,2021,Saudi,Bronze,Semi Full,4.0,Gas,Automatic,250,Jeddah,179000,False
Toyota,Land Cruiser,1993,Saudi,Red,Full,4.6,Gas,Manual,580000,Aseer,0,True
Lincoln,MKX,2011,Saudi,White,Full,3.5,Gas,Automatic,240000,Riyadh,0,True
Ford,F150,2013,Saudi,Golden,Full,6.5,Gas,Automatic,419000,Qassim,0,True
Land Rover,Range Rover,2017,Saudi,Silver,Full,5.0,Gas,Automatic,75000,Khobar,0,True
Land Rover,Range Rover,2014,Saudi,Grey,Full,2.0,Gas,Automatic,173000,Riyadh,0,True
Chevrolet,Blazer,2006,Saudi,Grey,Standard,3.6,Gas,Automatic,457000,Riyadh,10000,False
Toyota,Camry,2017,Saudi,White,Standard,2.5,Gas,Automatic,109862,Riyadh,59500,False
Hyundai,Elantra,2020,Saudi,White,Standard,1.6,Gas,Automatic,9495,Riyadh,59500,False
Hyundai,Sonata,2019,Saudi,Grey,Standard,2.4,Gas,Automatic,70676,Riyadh,59500,False
Changan,CS35 Plus,2020,Saudi,Silver,Full,1.4,Gas,Automatic,67095,Riyadh,60000,False
MG,3,2013,Saudi,White,Standard,1.3,Gas,Manual,41000,Riyadh,15000,False
Toyota,Hilux,2013,Saudi,White,Semi Full,2.7,Gas,Manual,290,Tabouk,55000,False
Toyota,Land Cruiser,2020,Saudi,White,Full,4.6,Gas,Automatic,17000,Riyadh,0,True
BMW,X,2019,Gulf Arabic,Black,Full,3.0,Gas,Automatic,14000,Riyadh,220000,False
Toyota,Camry,2007,Saudi,Silver,Full,2.5,Gas,Manual,400000,Makkah,0,True
Ford,Marquis,2009,Saudi,Black,Semi Full,4.6,Gas,Automatic,140000,Riyadh,22000,False
Changan,CS95,2020,Saudi,White,Full,2.0,Gas,Automatic,70000,Makkah,0,True
GMC,Sierra,2015,Other,Grey,Full,5.3,Gas,Automatic,212000,Abha,0,True
Ford,F150,2016,Saudi,White,Semi Full,5.0,Gas,Automatic,138,Riyadh,90000,False
Hyundai,Elantra,2017,Saudi,Another Color,Standard,1.6,Gas,Automatic,99000,Riyadh,38500,False
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,161000,Dammam,0,True
Toyota,Avalon,2021,Saudi,Silver,Full,3.5,Gas,Automatic,1800,Jeddah,182000,False
Nissan,KICKS,2020,Saudi,White,Standard,1.6,Gas,Automatic,17000,Riyadh,52000,False
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.8,Gas,Automatic,216000,Dammam,58000,False
INFINITI,Q,2020,Saudi,Brown,Full,3.7,Gas,Automatic,2000,Jeddah,155000,False
Toyota,FJ,2009,Saudi,Red,Full,4.0,Gas,Automatic,360000,Jeddah,0,True
Toyota,Innova,2015,Saudi,Grey,Standard,2.7,Gas,Automatic,122000,Al-Medina,43000,False
Changan,CS85,2021,Saudi,Red,Full,2.0,Gas,Automatic,2500,Jeddah,98000,False
Lincoln,MKX,2017,Saudi,Grey,Semi Full,3.5,Gas,Automatic,75000,Al-Ahsa,125000,False
Nissan,Armada,2006,Saudi,Grey,Full,5.6,Gas,Automatic,266000,Jeddah,25000,False
Lexus,NX,2020,Saudi,Blue,Standard,2.0,Gas,Automatic,30000,Jeddah,160000,False
Nissan,Pathfinder,2002,Saudi,Black,Full,3.5,Gas,Manual,4090000,Aseer,0,True
Changan,CS35 Plus,2020,Saudi,Silver,Full,1.4,Gas,Automatic,64355,Riyadh,60000,False
Hyundai,Azera,2017,Saudi,Another Color,Standard,3.0,Gas,Automatic,107154,Riyadh,61000,False
Hyundai,H1,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,88826,Riyadh,60500,False
Mazda,6,2017,Saudi,Red,Standard,2.5,Gas,Automatic,91170,Riyadh,60500,False
GMC,Suburban,2006,Saudi,Black,Standard,2.0,Gas,Automatic,230000,Makkah,29000,False
Lexus,ES,2020,Saudi,Grey,Standard,2.5,Gas,Automatic,30000,Riyadh,142500,False
Toyota,Camry,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,106000,Jeddah,0,True
Chevrolet,Suburban,2007,Saudi,Brown,Standard,1.8,Gas,Automatic,541000,Riyadh,0,True
Hyundai,Tucson,2013,Saudi,White,Semi Full,2.0,Gas,Automatic,234300,Riyadh,0,True
Chevrolet,Tahoe,2003,Other,Another Color,Full,5.3,Gas,Automatic,488000,Jeddah,13000,False
Cadillac,Escalade,2018,Saudi,Grey,Full,6.2,Gas,Automatic,22200,Riyadh,230000,False
Chevrolet,Suburban,2003,Saudi,Red,Standard,5.3,Gas,Automatic,500000,Riyadh,0,True
Ford,Expedition,2018,Saudi,Golden,Semi Full,5.4,Gas,Automatic,91000,Najran,0,True
Jeep,Wrangler,2019,Saudi,Silver,Full,3.6,Gas,Automatic,24500,Al-Medina,0,True
Kia,Opirus,2008,Saudi,Brown,Semi Full,3.8,Gas,Automatic,271540,Dammam,0,True
Toyota,Echo,2001,Saudi,Another Color,Standard,1.5,Gas,Manual,480000,Jeddah,10000,False
Ford,Taurus,2017,Saudi,Grey,Standard,6.0,Gas,Automatic,75000,Dammam,65000,False
Lexus,ES,2017,Other,White,Semi Full,3.5,Gas,Automatic,96906,Riyadh,116000,False
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,Brown,Full,4.0,Gas,Manual,219078,Al-Medina,0,True
Dodge,Charger,2016,Other,Blue,Full,5.7,Gas,Automatic,142000,Riyadh,89000,False
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,4.6,Gas,Automatic,200000,Riyadh,0,True
Toyota,Furniture,2009,Saudi,Brown,Standard,2.7,Gas,Automatic,250,Taef,40000,False
Toyota,Furniture,2012,Saudi,White,Standard,4.0,Gas,Automatic,370000,Riyadh,0,True
Mercedes,S,2002,Gulf Arabic,White,Full,3.0,Gas,Automatic,101000,Dammam,38000,False
Mercedes,E,2016,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,73000,Dammam,125000,False
Ford,Expedition,2012,Saudi,Silver,Semi Full,5.4,Gas,Automatic,159000,Hail,0,True
Hyundai,Sonata,2018,Saudi,Brown,Standard,2.4,Gas,Automatic,120966,Riyadh,49000,False
Kia,Sportage,2019,Saudi,Blue,Standard,1.6,Gas,Automatic,69358,Riyadh,60500,False
Kia,Sportage,2019,Saudi,Blue,Standard,1.6,Gas,Automatic,73406,Riyadh,60500,False
Geely,X7,2019,Saudi,Golden,Full,2.4,Gas,Automatic,32209,Riyadh,61000,False
MG,6,2020,Saudi,White,Full,2.0,Gas,Automatic,29814,Riyadh,61500,False
Jeep,Grand Cherokee,2020,Saudi,Blue,Full,3.6,Gas,Automatic,52000,Khobar,162000,False
Lexus,LS,2003,Other,Bronze,Full,4.6,Gas,Automatic,1869,Riyadh,22000,False
Mazda,6,2018,Saudi,Brown,Standard,2.5,Gas,Automatic,198,Jeddah,55000,False
GMC,Sierra,1979,Saudi,Red,Standard,5.3,Gas,Manual,100,Riyadh,0,True
Toyota,Yaris,2016,Saudi,Blue,Semi Full,1.5,Gas,Automatic,130000,Al-Jouf,30000,False
